-77.81538,44.00422,0
-77.79887,44.00275,0
-77.78146,44.00768,0
-77.76907,44.00982,0
-77.75512,44.01014,0
-77.74114,44.00882,0
-77.73772,44.00227,0
-77.73019,43.99303,0
-77.72379,43.98981,0
-77.71136,43.98938,0
-77.70450,43.98871,0
-77.69190,43.99340,0
-77.67725,43.99701,0
-77.68319,44.00281,0
-77.68726,44.00313,0
-77.69489,44.00397,0
-77.69946,44.00429,0
-77.71301,43.99631,0
-77.72007,43.99442,0
-77.72488,43.99382,0
-77.72800,43.99762,0
-77.72830,44.00054,0
-77.72121,44.00134,0
-77.71638,44.00029,0
-77.71826,44.00612,0
-77.72643,44.00860,0
-77.73255,44.01055,0
-77.73535,44.01125,0
-77.73892,44.01195,0
-77.73998,44.01467,0
-77.73065,44.01769,0
-77.72438,44.02123,0
-77.72054,44.01962,0
-77.71327,44.02444,0
-77.71867,44.02840,0
-77.71514,44.02936,0
-77.70700,44.02815,0
-77.69564,44.03137,0
-77.68396,44.03130,0
-77.67459,44.03248,0
-77.69421,44.02262,0
-77.67959,44.01380,0
-77.66623,44.01886,0
-77.66373,44.02126,0
-77.66193,44.01944,0
-77.63734,44.02076,0
-77.61785,44.02367,0
-77.62701,44.02506,0
-77.62228,44.03058,0
-77.62535,44.03220,0
-77.61189,44.03140,0
-77.59529,44.04068,0
-77.59491,44.03283,0
-77.58745,44.02650,0
-77.58229,44.02143,0
-77.58680,44.01792,0
-77.58294,44.01503,0
-77.57179,44.01567,0
-77.56937,44.00711,0
-77.56304,44.00807,0
-77.55854,44.01231,0
-77.53666,44.00811,0
-77.52747,44.00471,0
-77.52335,44.00018,0
-77.53336,43.99187,0
-77.54121,43.99072,0
-77.54932,43.99046,0
-77.55229,43.98642,0
-77.56039,43.98544,0
-77.56631,43.99068,0
-77.57135,43.98864,0
-77.57460,43.98605,0
-77.57124,43.98188,0
-77.57735,43.98311,0
-77.60303,44.00280,0
-77.59523,43.99135,0
-77.57065,43.97695,0
-77.56090,43.96954,0
-77.54441,43.96894,0
-77.53976,43.96368,0
-77.53212,43.96119,0
-77.52072,43.94538,0
-77.51710,43.94048,0
-77.50826,43.94220,0
-77.49622,43.93371,0
-77.49437,43.92897,0
-77.49536,43.92731,0
-77.48545,43.92539,0
-77.46295,43.92885,0
-77.44722,43.92694,0
-77.42854,43.93220,0
-77.40022,43.93587,0
-77.37395,43.94282,0
-77.35426,43.94897,0
-77.33907,43.94962,0
-77.32426,43.94112,0
-77.30760,43.92533,0
-77.29225,43.91246,0
-77.28044,43.89901,0
-77.28138,43.89224,0
-77.27706,43.89117,0
-77.27129,43.89613,0
-77.25159,43.90045,0
-77.23949,43.90509,0
-77.22341,43.89403,0
-77.21444,43.88403,0
-77.22723,43.87282,0
-77.24352,43.85719,0
-77.22933,43.85636,0
-77.21263,43.85609,0
-77.20732,43.85630,0
-77.20153,43.85962,0
-77.18818,43.86535,0
-77.18062,43.86849,0
-77.16942,43.86234,0
-77.16077,43.85854,0
-77.15966,43.84740,0
-77.15553,43.83957,0
-77.14392,43.84219,0
-77.13460,43.84661,0
-77.12574,43.84647,0
-77.11443,43.85511,0
-77.10032,43.86156,0
-77.09016,43.85814,0
-77.09401,43.86378,0
-77.06805,43.87631,0
-77.05217,43.88496,0
-77.03955,43.89031,0
-77.02839,43.88743,0
-77.00639,43.89208,0
-76.99276,43.89760,0
-76.97859,43.89929,0
-76.96950,43.90243,0
-76.95740,43.91032,0
-76.93817,43.91513,0
-76.93214,43.92136,0
-76.90022,43.92236,0
-76.88378,43.92697,0
-76.86961,43.93011,0
-76.86050,43.93287,0
-76.86051,43.93488,0
-76.86332,43.93871,0
-76.86588,43.94290,0
-76.87248,43.94690,0
-76.90462,43.93860,0
-76.93066,43.92940,0
-76.94563,43.93136,0
-76.95479,43.93828,0
-76.95734,43.94046,0
-76.97302,43.93713,0
-76.98541,43.93289,0
-76.99253,43.93670,0
-76.99860,43.93430,0
-77.00671,43.93609,0
-77.00625,43.94196,0
-77.01588,43.94118,0
-77.02067,43.93824,0
-77.02085,43.92929,0
-77.02915,43.92068,0
-77.03846,43.91296,0
-77.04301,43.91167,0
-77.04203,43.91588,0
-77.04738,43.91987,0
-77.05243,43.91767,0
-77.04843,43.92425,0
-77.04240,43.93067,0
-77.04194,43.93652,0
-77.04480,43.94656,0
-77.03978,43.95279,0
-77.02969,43.95849,0
-77.02414,43.96234,0
-77.02316,43.96545,0
-77.03101,43.96615,0
-77.02419,43.96764,0
-77.01353,43.96731,0
-77.00645,43.96917,0
-77.00520,43.97228,0
-77.01078,43.97227,0
-77.00751,43.97666,0
-77.00273,43.98088,0
-76.99870,43.98581,0
-77.00202,43.98855,0
-77.00834,43.98560,0
-77.01141,43.98961,0
-77.02051,43.98501,0
-77.02456,43.98427,0
-77.02682,43.98206,0
-77.02938,43.98498,0
-77.03169,43.98862,0
-77.01505,44.00129,0
-77.01099,44.00039,0
-77.00644,44.00278,0
-77.00642,44.00040,0
-76.99829,43.99861,0
-76.96316,44.01754,0
-76.94743,44.01814,0
-76.93071,44.02148,0
-76.90819,44.03213,0
-76.90134,44.03452,0
-76.90419,44.04438,0
-76.89767,44.05864,0
-76.87337,44.07369,0
-76.84805,44.08762,0
-76.84226,44.10024,0
-76.84257,44.11121,0
-76.84817,44.11357,0
-76.86362,44.10386,0
-76.87729,44.09323,0
-76.88285,44.08883,0
-76.88641,44.08827,0
-76.88313,44.09266,0
-76.87883,44.09742,0
-76.88164,44.09924,0
-76.88899,44.09740,0
-76.90238,44.08458,0
-76.91681,44.07558,0
-76.93122,44.06440,0
-76.93781,44.06146,0
-76.94489,44.05779,0
-76.96185,44.04970,0
-76.98718,44.04340,0
-76.99123,44.04102,0
-76.99222,44.03680,0
-77.01656,44.03472,0
-77.03585,44.03428,0
-77.04881,44.03716,0
-77.06204,44.04076,0
-77.07677,44.04234,0
-77.08846,44.04430,0
-77.10013,44.04316,0
-77.11328,44.03743,0
-77.12208,44.02826,0
-77.12530,44.01929,0
-77.13032,44.01343,0
-77.13637,44.00938,0
-77.13914,44.00717,0
-77.13589,44.01321,0
-77.13471,44.02291,0
-77.13605,44.02947,0
-77.13861,44.03257,0
-77.12274,44.04580,0
-77.10316,44.06963,0
-77.08279,44.09328,0
-77.07883,44.10609,0
-77.08117,44.11211,0
-77.07293,44.12986,0
-77.06396,44.15182,0
-77.06024,44.16371,0
-77.06944,44.17007,0
-77.06590,44.17209,0
-77.07481,44.17316,0
-77.08292,44.16929,0
-77.08978,44.16797,0
-77.10906,44.16369,0
-77.13113,44.15683,0
-77.14961,44.14871,0
-77.17097,44.14842,0
-77.18082,44.14289,0
-77.18938,44.13372,0
-77.20097,44.12378,0
-77.20956,44.11900,0
-77.20329,44.12761,0
-77.19273,44.13826,0
-77.19556,44.14209,0
-77.21686,44.13668,0
-77.24199,44.13344,0
-77.26199,44.12601,0
-77.27615,44.11954,0
-77.28903,44.11343,0
-77.28941,44.10210,0
-77.28957,44.09388,0
-77.27538,44.09652,0
-77.26494,44.09513,0
-77.25179,44.10049,0
-77.23585,44.10643,0
-77.22449,44.11362,0
-77.22120,44.11473,0
-77.23150,44.10372,0
-77.24208,44.09544,0
-77.25218,44.09027,0
-77.27699,44.08227,0
-77.29781,44.08178,0
-77.31097,44.07768,0
-77.32479,44.08691,0
-77.33167,44.08888,0
-77.32413,44.09550,0
-77.31882,44.09773,0
-77.32150,44.10794,0
-77.31117,44.11586,0
-77.30948,44.12299,0
-77.32166,44.12127,0
-77.33330,44.11737,0
-77.33936,44.11404,0
-77.34107,44.10928,0
-77.34565,44.10962,0
-77.34116,44.11640,0
-77.32550,44.12400,0
-77.31695,44.13117,0
-77.30654,44.13252,0
-77.30354,44.13618,0
-77.29725,44.14152,0
-77.30566,44.14385,0
-77.31284,44.14800,0
-77.32397,44.14392,0
-77.33359,44.14056,0
-77.34399,44.13940,0
-77.34228,44.14434,0
-77.35215,44.14081,0
-77.36078,44.13985,0
-77.36404,44.13617,0
-77.37344,44.13592,0
-77.37836,44.14320,0
-77.38421,44.14279,0
-77.39150,44.13672,0
-77.41472,44.12468,0
-77.45171,44.11637,0
-77.47753,44.10978,0
-77.48183,44.10884,0
-77.48690,44.10752,0
-77.49374,44.10673,0
-77.49825,44.10177,0
-77.50526,44.09550,0
-77.51606,44.08720,0
-77.53321,44.07957,0
-77.54555,44.07253,0
-77.56288,44.06087,0
-77.57473,44.05566,0
-77.58645,44.05848,0
-77.59720,44.06350,0
-77.60284,44.06656,0
-77.58854,44.07710,0
-77.57953,44.08503,0
-77.57655,44.08980,0
-77.57329,44.09185,0
-77.57543,44.09895,0
-77.57726,44.10186,0
-77.58652,44.10872,0
-77.59141,44.11234,0
-77.57707,44.10588,0
-77.56503,44.09940,0
-77.54784,44.10484,0
-77.53743,44.10566,0
-77.52853,44.10500,0
-77.51620,44.11259,0
-77.50585,44.11761,0
-77.49090,44.11992,0
-77.46758,44.12392,0
-77.44430,44.13140,0
-77.42709,44.13720,0
-77.41115,44.14224,0
-77.40713,44.14555,0
-77.39499,44.15057,0
-77.38567,44.15667,0
-77.38292,44.16088,0
-77.37500,44.15784,0
-77.35651,44.16381,0
-77.34917,44.16640,0
-77.34507,44.16370,0
-77.33292,44.16816,0
-77.32402,44.16857,0
-77.31943,44.16733,0
-77.31910,44.16148,0
-77.31902,44.15509,0
-77.30936,44.15497,0
-77.29588,44.15523,0
-77.27639,44.16284,0
-77.26505,44.17185,0
-77.25494,44.17812,0
-77.24451,44.17727,0
-77.23231,44.17789,0
-77.21956,44.17540,0
-77.20679,44.17108,0
-77.20273,44.17129,0
-77.20651,44.16816,0
-77.21159,44.16721,0
-77.21453,44.15642,0
-77.18709,44.15894,0
-77.17570,44.16466,0
-77.16936,44.16688,0
-77.16222,44.16362,0
-77.15253,44.16222,0
-77.14465,44.16207,0
-77.13631,44.16722,0
-77.13100,44.16999,0
-77.12466,44.17221,0
-77.12081,44.16875,0
-77.10406,44.17266,0
-77.09645,44.17543,0
-77.08553,44.17640,0
-77.07615,44.18082,0
-77.06068,44.18673,0
-77.04572,44.19281,0
-77.03379,44.19743,0
-77.01701,44.19968,0
-77.00430,44.20118,0
-76.99691,44.19938,0
-76.98698,44.19832,0
-76.98746,44.19485,0
-76.99763,44.19244,0
-77.00246,44.19243,0
-77.00655,44.19497,0
-77.01343,44.19604,0
-77.01773,44.19328,0
-77.01869,44.18524,0
-77.02630,44.18247,0
-77.03492,44.17806,0
-77.03997,44.17347,0
-77.05048,44.15150,0
-77.05624,44.14125,0
-77.06351,44.12753,0
-77.06547,44.11929,0
-77.06617,44.11144,0
-77.06916,44.10467,0
-77.05596,44.10581,0
-77.03899,44.11337,0
-77.03214,44.11322,0
-77.02205,44.12421,0
-77.01375,44.13503,0
-76.98386,44.15101,0
-76.97145,44.15909,0
-76.96080,44.16352,0
-76.96057,44.16753,0
-76.96135,44.16954,0
-76.94027,44.17472,0
-76.92631,44.17914,0
-76.92324,44.17623,0
-76.92144,44.17349,0
-76.91279,44.17224,0
-76.90718,44.17006,0
-76.90188,44.17720,0
-76.89552,44.17794,0
-76.89599,44.17027,0
-76.88988,44.16919,0
-76.88151,44.17286,0
-76.88096,44.16555,0
-76.87535,44.16283,0
-76.87813,44.15862,0
-76.90022,44.15290,0
-76.90202,44.15600,0
-76.90862,44.15416,0
-76.90484,44.16093,0
-76.92896,44.15337,0
-76.94191,44.15188,0
-76.96123,44.15054,0
-76.97643,44.14355,0
-76.97975,44.14518,0
-76.99623,44.13855,0
-77.00610,44.13231,0
-77.00552,44.12281,0
-77.01155,44.11292,0
-77.02469,44.10338,0
-77.03811,44.09748,0
-77.04723,44.09398,0
-77.06697,44.08531,0
-77.07153,44.08273,0
-77.07661,44.08363,0
-77.07809,44.07869,0
-77.07908,44.07484,0
-77.06891,44.07361,0
-77.06709,44.06759,0
-77.06807,44.06430,0
-77.04784,44.07534,0
-77.04675,44.06530,0
-77.03384,44.06992,0
-77.02346,44.07415,0
-77.02140,44.07105,0
-77.02113,44.06795,0
-77.02641,44.06135,0
-77.04716,44.05360,0
-77.05782,44.05265,0
-77.05295,44.04646,0
-77.02837,44.05294,0
-77.02330,44.05333,0
-77.02251,44.05004,0
-77.01086,44.05337,0
-77.01620,44.05409,0
-77.00533,44.06033,0
-76.99493,44.06238,0
-76.98959,44.05984,0
-76.97182,44.06154,0
-76.95210,44.07475,0
-76.95822,44.07784,0
-76.94128,44.09159,0
-76.92206,44.10462,0
-76.90407,44.11343,0
-76.88329,44.12317,0
-76.83739,44.14574,0
-76.80313,44.16225,0
-76.77699,44.17818,0
-76.75945,44.18241,0
-76.74397,44.19138,0
-76.74117,44.19430,0
-76.73634,44.19412,0
-76.72517,44.20272,0
-76.70736,44.20676,0
-76.69465,44.21226,0
-76.68804,44.21682,0
-76.69159,44.20823,0
-76.68624,44.20623,0
-76.67149,44.21281,0
-76.65394,44.21611,0
-76.64223,44.21977,0
-76.63231,44.22379,0
-76.62697,44.22580,0
-76.62188,44.23384,0
-76.61399,44.23896,0
-76.60483,44.24187,0
-76.60024,44.23913,0
-76.61399,44.23256,0
-76.61703,44.22306,0
-76.61474,44.21886,0
-76.60761,44.21447,0
-76.59769,44.21593,0
-76.58827,44.21630,0
-76.58521,44.21758,0
-76.58140,44.21539,0
-76.57504,44.21740,0
-76.57732,44.21173,0
-76.57249,44.21320,0
-76.56791,44.21081,0
-76.56765,44.20898,0
-76.56027,44.20862,0
-76.55442,44.21574,0
-76.55035,44.21354,0
-76.54449,44.22048,0
-76.53685,44.22011,0
-76.53151,44.21371,0
-76.52107,44.21663,0
-76.51700,44.21809,0
-76.51572,44.22174,0
-76.51191,44.21681,0
-76.48492,44.22373,0
-76.47626,44.23321,0
-76.48109,44.23522,0
-76.48158,44.24583,0
-76.47191,44.24581,0
-76.47266,44.25075,0
-76.48183,44.25441,0
-76.47392,44.26536,0
-76.46600,44.27449,0
-76.46346,44.26974,0
-76.46808,44.25476,0
-76.46657,44.24271,0
-76.46352,44.23228,0
-76.46073,44.22790,0
-76.44850,44.23555,0
-76.44927,44.22989,0
-76.44189,44.23445,0
-76.42482,44.23790,0
-76.40519,44.24754,0
-76.39321,44.24934,0
-76.38326,44.25608,0
-76.38351,44.26066,0
-76.38783,44.26267,0
-76.37280,44.26538,0
-76.36796,44.26409,0
-76.36311,44.26535,0
-76.36337,44.26481,0
-76.35980,44.26498,0
-76.35801,44.26863,0
-76.33685,44.27407,0
-76.32944,44.27843,0
-76.32101,44.28480,0
-76.31512,44.28991,0
-76.31027,44.29281,0
-76.31433,44.29684,0
-76.30517,44.29481,0
-76.29546,44.29899,0
-76.28603,44.30152,0
-76.27096,44.30641,0
-76.25873,44.30637,0
-76.24674,44.30744,0
-76.23808,44.30740,0
-76.23906,44.31380,0
-76.23296,44.31195,0
-76.22399,44.31850,0
-76.22781,44.32107,0
-76.21275,44.32267,0
-76.20689,44.32117,0
-76.21253,44.31645,0
-76.20695,44.31113,0
-76.19881,44.31019,0
-76.19704,44.30744,0
-76.19321,44.30652,0
-76.18937,44.31125,0
-76.18219,44.31744,0
-76.16788,44.32341,0
-76.15588,44.32501,0
-76.14335,44.33098,0
-76.12674,44.33549,0
-76.10426,44.33995,0
-76.09684,44.34357,0
-76.09962,44.34614,0
-76.09016,44.35048,0
-76.07203,44.35186,0
-76.06664,44.35604,0
-76.06103,44.35601,0
-76.05231,44.36090,0
-76.06850,44.34674,0
-76.05957,44.34778,0
-76.04680,44.34937,0
-76.04170,44.34916,0
-76.03273,44.35386,0
-76.03098,44.35093,0
-76.01919,44.35690,0
-76.01274,44.36417,0
-76.00101,44.36411,0
-75.99155,44.36552,0
-75.98566,44.36768,0
-75.98142,44.35761,0
-75.99064,44.35400,0
-75.99577,44.35184,0
-75.99885,44.34930,0
-76.00784,44.34277,0
-76.01630,44.33679,0
-76.02500,44.33391,0
-76.03138,44.33304,0
-76.04031,44.33271,0
-76.05106,44.32783,0
-76.05978,44.32203,0
-76.05930,44.31874,0
-76.04423,44.32158,0
-76.04012,44.32541,0
-76.02789,44.32406,0
-76.02670,44.31529,0
-76.04055,44.30494,0
-76.04774,44.29768,0
-76.05441,44.29278,0
-76.05775,44.29023,0
-76.05726,44.28786,0
-76.06035,44.28422,0
-76.05907,44.28476,0
-76.05423,44.28456,0
-76.04884,44.28873,0
-76.04526,44.29017,0
-76.04651,44.29292,0
-76.04395,44.29455,0
-76.04015,44.29161,0
-76.03351,44.29377,0
-76.02917,44.29503,0
-76.03202,44.28920,0
-76.03358,44.28609,0
-76.03054,44.28371,0
-76.02569,44.28422,0
-76.01191,44.28690,0
-76.00087,44.29580,0
-75.99343,44.30087,0
-75.98371,44.30447,0
-75.98082,44.29990,0
-75.98915,44.29536,0
-75.99251,44.29027,0
-76.00357,44.27882,0
-76.01482,44.27394,0
-76.01765,44.27085,0
-76.01616,44.26738,0
-76.01975,44.26429,0
-76.02305,44.26632,0
-76.03478,44.26436,0
-76.04194,44.26166,0
-76.04272,44.25911,0
-76.03918,44.25599,0
-76.05322,44.25258,0
-76.06551,44.24424,0
-76.07547,44.24081,0
-76.08133,44.24029,0
-76.08691,44.24270,0
-76.09099,44.24218,0
-76.09154,44.23760,0
-76.08979,44.23266,0
-76.08550,44.22771,0
-76.08756,44.22389,0
-76.09163,44.22518,0
-76.09725,44.22247,0
-76.10081,44.22303,0
-76.10131,44.22450,0
-76.09415,44.22794,0
-76.09260,44.23159,0
-76.10606,44.23658,0
-76.10961,44.23750,0
-76.11551,44.23149,0
-76.12931,44.22407,0
-76.13670,44.22209,0
-76.13797,44.22393,0
-76.14562,44.22084,0
-76.16447,44.21836,0
-76.17904,44.20947,0
-76.18748,44.20293,0
-76.19077,44.20568,0
-76.19816,44.20406,0
-76.20172,44.20407,0
-76.20632,44.20134,0
-76.20559,44.19477,0
-76.22064,44.18861,0
-76.23033,44.18444,0
-76.24333,44.17809,0
-76.25483,44.16918,0
-76.26528,44.16336,0
-76.27930,44.15774,0
-76.29507,44.15450,0
-76.30247,44.14722,0
-76.31294,44.13737,0
-76.32110,44.13155,0
-76.33178,44.13010,0
-76.33992,44.12831,0
-76.35189,44.12030,0
-76.36285,44.11119,0
-76.36794,44.10736,0
-76.37075,44.10225,0
-76.37102,44.09896,0
-76.36645,44.09803,0
-76.36009,44.09949,0
-76.36137,44.09620,0
-76.35935,44.09127,0
-76.36114,44.08835,0
-76.35912,44.08689,0
-76.35300,44.09108,0
-76.34792,44.09179,0
-76.34438,44.08922,0
-76.34922,44.08411,0
-76.35635,44.07957,0
-76.36093,44.07465,0
-76.35840,44.07209,0
-76.35104,44.07133,0
-76.33681,44.07515,0
-76.32893,44.07457,0
-76.31214,44.08293,0
-76.30045,44.08637,0
-76.31114,44.07928,0
-76.32413,44.07073,0
-76.32973,44.06690,0
-76.32796,44.06270,0
-76.32213,44.06068,0
-76.31503,44.05919,0
-76.30766,44.05918,0
-76.30081,44.05934,0
-76.29750,44.06062,0
-76.29114,44.06516,0
-76.30008,44.05149,0
-76.29529,44.04527,0
-76.30344,44.03651,0
-76.30474,44.02958,0
-76.30933,44.02483,0
-76.30376,44.01971,0
-76.30253,44.01258,0
-76.30203,44.00893,0
-76.29163,44.01091,0
-76.28883,44.01090,0
-76.28425,44.01527,0
-76.28348,44.01765,0
-76.28855,44.01839,0
-76.28295,44.02239,0
-76.27908,44.03554,0
-76.26787,44.04683,0
-76.26912,44.04957,0
-76.27622,44.05105,0
-76.26403,44.05339,0
-76.25282,44.06158,0
-76.24342,44.06265,0
-76.23070,44.06736,0
-76.22614,44.06496,0
-76.22156,44.06787,0
-76.22052,44.07098,0
-76.21264,44.07315,0
-76.20575,44.07878,0
-76.19811,44.08186,0
-76.21268,44.06474,0
-76.21423,44.05981,0
-76.20639,44.05521,0
-76.19215,44.06010,0
-76.17741,44.06296,0
-76.16800,44.06457,0
-76.15733,44.06545,0
-76.14613,44.06942,0
-76.13570,44.07285,0
-76.14642,44.06430,0
-76.15103,44.05830,0
-76.14137,44.06100,0
-76.13169,44.06443,0
-76.15162,44.04624,0
-76.16766,44.03827,0
-76.16616,44.03425,0
-76.15932,44.03166,0
-76.14635,44.03526,0
-76.14024,44.03980,0
-76.13061,44.03794,0
-76.12373,44.04084,0
-76.11888,44.04447,0
-76.11176,44.04772,0
-76.11918,44.03935,0
-76.11972,44.03423,0
-76.13023,44.01876,0
-76.15569,44.00608,0
-76.17472,44.00359,0
-76.18743,43.99925,0
-76.20346,43.98999,0
-76.20962,43.97833,0
-76.20508,43.97301,0
-76.20587,43.96717,0
-76.18735,43.97094,0
-76.18073,43.97603,0
-76.17569,43.97054,0
-76.17673,43.96597,0
-76.17574,43.96304,0
-76.17221,43.95883,0
-76.15317,43.96387,0
-76.13107,43.96944,0
-76.11377,43.97905,0
-76.09594,43.98993,0
-76.08929,43.99667,0
-76.08697,44.00268,0
-76.08009,44.00666,0
-76.07838,43.99771,0
-76.06416,43.99947,0
-76.06421,43.99326,0
-76.06201,43.98247,0
-76.06333,43.97644,0
-76.05675,43.97568,0
-76.06210,43.97206,0
-76.06895,43.97081,0
-76.07177,43.96735,0
-76.07154,43.96424,0
-76.07888,43.96574,0
-76.07854,43.97725,0
-76.08665,43.97692,0
-76.10501,43.96312,0
-76.11420,43.95385,0
-76.12437,43.94951,0
-76.13020,43.94806,0
-76.14012,43.94318,0
-76.14040,43.93953,0
-76.13916,43.93604,0
-76.13182,43.93419,0
-76.12787,43.91920,0
-76.12791,43.91408,0
-76.12921,43.90770,0
-76.13028,43.90003,0
-76.13513,43.89420,0
-76.14681,43.88895,0
-76.15137,43.88933,0
-76.15566,43.89026,0
